env_seed,policy,pnl,objective,inventory,auction_qty,clob_qty,cancels,setting,seed
1109817981,dqn,22.310633719440375,22.143878635384933,0.5775033922938309,0.2012836370513801,99.2212129706548,0,synthetic,615
1117479723,dqn,67.70850436697037,67.68182506297293,0.2309948224417359,-0.1209618658268096,99.88996704338508,0,synthetic,615
1136859353,dqn,56.32567143926099,56.14375460231401,0.603186267991865,0.233175828197954,99.1636379038102,0,synthetic,615
1152564586,dqn,63.69079511707787,63.6774311768717,-0.1634866368004873,0.4704000000000091,99.69308663680052,0,synthetic,615
1158524309,dqn,3.3327592144887603,3.332001198162277,-0.0389362639831747,0.0591000000000001,99.97983626398316,0,synthetic,615
1167316122,dqn,42.49080718474215,42.39488240215297,0.4380063528972634,0.3888747345885491,99.1731189125142,0,synthetic,615
1210500584,dqn,-11.705129197498536,-11.708189582653448,0.0782353520463975,0.6221284589651336,99.29963618898849,0,synthetic,615
1221086428,dqn,20.81607169623385,-5.9558064274080245,7.317359923311395,0.2596010782551655,92.4230389984334,0,synthetic,615
1240980348,dqn,50.26898141370293,50.2673496623987,-0.0571270742158139,0.2739999999999997,99.78312707421584,0,synthetic,615
1311016458,dqn,4.103343494902219,4.101339570685929,0.063307570104854,0.7006098926582514,99.23608253723688,0,synthetic,615
1321498069,dqn,64.43494282164284,64.17596218549446,0.7196952634947451,0.231399309052567,99.0489054274527,0,synthetic,615
1346315091,dqn,49.48557856791922,49.46061264230977,0.2234543604830788,0.2615485188515828,99.51499712066531,0,synthetic,615
1352909904,dqn,64.00408249723841,63.99755064784121,0.1142965388557948,0.2471000000000033,99.6386034611442,0,synthetic,615
1355969104,dqn,64.16922515080842,64.0433167876712,0.5018134377180786,0.2609000000000064,99.23728656228197,0,synthetic,615
1364962393,dqn,55.04421393250777,55.017234932495334,0.2322886136358639,0.4649000000000067,99.30281138636413,0,synthetic,615
1383645732,dqn,67.80605662159905,67.80283438346348,-0.080277495421538,0.2317058119466545,99.84857168347489,0,synthetic,615
1398741270,dqn,57.44797826935246,57.23868656822485,0.6469802178237145,0.2391029346371642,99.11391684753912,0,synthetic,615
1409501092,dqn,21.060582867203262,20.95261475999305,0.4646893741204247,0.4537690922690978,99.08154153361046,0,synthetic,615
1458235927,dqn,49.70334933027516,49.234030766303185,0.9688328689428044,-0.0205000000000017,99.0516671310572,0,synthetic,615
1476032906,dqn,58.097806240466525,58.04499921431002,-0.3249831569681896,0.4925000000000072,99.83248315696818,0,synthetic,615
1499924103,dqn,72.34362433775641,72.12301987039673,0.6642356018156187,-0.0338000000000015,99.36956439818437,0,synthetic,615
1519039213,dqn,53.0022797741658,52.98715223467446,-0.1739398717450238,0.4347776117613551,99.7391622599837,0,synthetic,615
1530334568,dqn,22.67385797732277,22.491383396736097,-0.6041102227022422,0.79790756642983,99.8062026562724,0,synthetic,615
1547310865,dqn,59.064133826957914,59.06302365955545,-0.0471204287430203,0.2884999999999987,99.75862042874304,0,synthetic,615
1585822808,dqn,69.08336874408633,68.779825405182,0.7791576719821698,0.2084408998810987,99.01240142813673,0,synthetic,615
1610430699,dqn,-11.62865109336417,-11.790376314169595,0.568727036117376,0.3936349653507667,99.03763799853184,0,synthetic,615
1615630773,dqn,54.46715333822976,54.40206729233277,0.3607936969987146,0.3810000000000049,99.25820630300126,0,synthetic,615
1638957559,dqn,18.00510124794164,17.798922944802833,0.6421499873686927,0.3156711244560194,99.04217888817529,0,synthetic,615
1639125072,dqn,78.76699815932079,78.48126278442844,-0.7559568438639195,0.9758030090585192,99.7801538348054,0,synthetic,615
1658564002,dqn,65.04824535989792,64.8162254923512,-0.6812046205755219,0.7680731871110523,99.91313143346444,0,synthetic,615
1677194741,dqn,96.2868555420846,96.20486637508635,0.4049423835515935,0.1282716174048992,99.4667859990435,0,synthetic,615
1690655709,dqn,63.59667540812916,63.454580749164045,0.5330940985700566,0.4203999999999986,99.04650590142992,0,synthetic,615
1709491107,dqn,31.00093296225896,30.95114189973003,0.3155663560296942,0.4418999999999995,99.24253364397032,0,synthetic,615
1710040823,dqn,59.356037075265704,59.34400249975213,-0.155142357295322,0.3116435418839149,99.84349881541138,0,synthetic,615
1740456870,dqn,66.33583933474802,48.21708051640629,6.019760596293134,0.3446999999999993,93.6355394037069,0,synthetic,615
1764842796,dqn,66.41282663504899,66.32538622115784,0.4181875509652332,0.1083704440901782,99.47344200494464,0,synthetic,615
1773553992,dqn,76.42528020830832,76.37613662747657,0.3135078334962315,0.2559642337458023,99.43052793275798,0,synthetic,615
1788653630,dqn,34.60486723916074,34.523202986131466,0.4041392161848976,0.2888000000000025,99.30706078381512,0,synthetic,615
1805032828,dqn,42.73972776400478,42.61035261533308,0.5086750410069387,0.139600000000003,99.35172495899306,0,synthetic,615
1812834367,dqn,48.576329563189574,48.551971571339266,0.2207169764667502,0.1249999999999966,99.65428302353324,0,synthetic,615
1822710255,dqn,70.4701047753424,70.4700908907103,-0.0052696550390227,0.4166999999999974,99.58856965503902,0,synthetic,615
1827455806,dqn,58.722240108787446,58.71465385654888,0.1231767205162405,-0.0714154680114581,99.94823874749524,0,synthetic,615
1840954569,dqn,62.77859400117632,62.77538652231899,-0.0800934311579251,0.1582770686573216,99.9218163625006,0,synthetic,615
1844441823,dqn,27.639420615434577,27.639400492714135,-0.0063439294501643,0.1663999999999978,99.83994392945016,0,synthetic,615
1848589572,dqn,46.10270163473069,46.00890487879268,0.4331206666461853,0.3149270943045274,99.25195223904925,0,synthetic,615
1894087679,dqn,48.67604733993176,48.35529551541472,0.8009392293014868,0.1385000000000035,99.06056077069852,0,synthetic,615
1894646862,dqn,34.18638049987203,34.14722096017644,-0.2798554616068306,0.4133170579009523,99.86653840370587,0,synthetic,615
1895926547,dqn,65.28756507877188,65.05462899878817,0.6825482839824725,-0.0732241700618759,99.39067588607942,0,synthetic,615
