market,policy,seed,episodes_completed,objective_bps_dense,selected_dense,objective_bps_sparse,selected_sparse,objective_bps
Synthetic,sac,99,750,2.2191606558292074,False,2.0970221015710666,False,0.1221385542581408
Synthetic,sac,99,800,2.3548529777821825,True,2.5551426864872617,True,-0.20028970870507923
Synthetic,td3,123,0,0.8580769153962724,False,0.8580769153962724,False,0.0
Synthetic,td3,123,50,-7.788593818513196,False,-12.79840561423778,False,5.009811795724583
Synthetic,td3,123,99,2.320157087423401,False,-3.1992077370716583,False,5.519364824495059
Synthetic,td3,123,100,2.3986529891841353,True,-2.8080968107844115,False,5.206749799968547
Synthetic,td3,123,150,1.5342870513585694,False,-2.518266130202753,False,4.052553181561322
Synthetic,td3,123,200,1.848952363036216,False,-1.8600172504933057,False,3.7089696135295216
Synthetic,td3,123,250,2.21108716346616,False,0.6397230616565511,False,1.5713641018096092
Synthetic,td3,123,300,1.9157910758149992,False,0.8566063697474015,False,1.0591847060675978
Synthetic,td3,1618,0,2.4319180378538983,False,2.4319180378538983,False,0.0
Synthetic,td3,1618,50,-4.745195682023518,False,-6.554066700041902,False,1.808871018018384
Synthetic,td3,1618,99,5.495505086318003,True,2.5904931459893503,False,2.9050119403286527
Synthetic,td3,1618,100,5.30557445889719,False,2.8544153237410974,True,2.451159135156092
Synthetic,td3,1618,150,3.1466984448933415,False,1.9451565184252668,False,1.2015419264680747
Synthetic,td3,1618,200,3.0278734220467305,False,2.1353194203705534,False,0.892554001676177
Synthetic,td3,1618,250,3.4431524158721025,False,1.7563482627050884,False,1.6868041531670142
Synthetic,td3,2024,0,4.8175881291664435,False,4.8175881291664435,False,0.0
Synthetic,td3,2024,50,6.204567302795235,False,-10.971875927909332,False,17.176443230704567
Synthetic,td3,2024,99,6.371390524896711,False,5.755201793456269,True,0.6161887314404417
Synthetic,td3,2024,100,6.749958624910644,False,5.662335699449079,False,1.0876229254615648
Synthetic,td3,2024,150,6.313575569756814,False,5.528532510359484,False,0.7850430593973305
Synthetic,td3,2024,200,6.551134469276206,False,4.71158633872823,False,1.8395481305479757
Synthetic,td3,2024,250,6.721746031848776,False,4.441619783167515,False,2.2801262486812606
Synthetic,td3,2718,0,2.920994906675414,False,2.920994906675414,False,0.0
Synthetic,td3,2718,50,-4.6437029434253585,False,1.217720644709677,False,-5.861423588135035
Synthetic,td3,2718,99,-0.0766939718582115,False,2.833474998134079,False,-2.9101689699922906
Synthetic,td3,2718,100,0.1377574817747055,False,3.1822318052938168,True,-3.044474323519111
Synthetic,td3,2718,150,2.8568962427301203,False,2.6658446213446587,False,0.1910516213854616
Synthetic,td3,2718,200,2.844611376180006,False,2.9260625754217715,False,-0.08145119924176569
Synthetic,td3,2718,250,2.850314636748572,False,2.614605307959435,False,0.2357093287891372
Synthetic,td3,2718,300,2.880508922855998,False,2.9551497532468947,False,-0.07464083039089653
Synthetic,td3,314,0,5.278140066858983,False,5.278140066858983,False,0.0
Synthetic,td3,314,50,5.097493860138883,False,-9.509206374478502,False,14.606700234617385
Synthetic,td3,314,99,6.2439984003689935,True,2.6080841850562777,False,3.6359142153127157
Synthetic,td3,314,100,5.384498670452903,False,1.989469880029163,False,3.3950287904237397
Synthetic,td3,314,150,5.332698001411336,False,4.068392324116791,False,1.2643056772945442
Synthetic,td3,314,200,5.095364284006622,False,4.810181426879636,False,0.2851828571269861
Synthetic,td3,314,250,5.030383876304516,False,4.921081181044591,False,0.10930269525992475
Synthetic,td3,42,0,3.5878124411521584,False,3.5878124411521584,False,0.0
Synthetic,td3,42,50,-1.85439093570927,False,3.8779337882274976,False,-5.732324723936768
Synthetic,td3,42,99,7.203343504456521,False,2.4880832044041763,False,4.7152603000523445
Synthetic,td3,42,100,6.98186393828839,False,2.2571081179445716,False,4.724755820343818
Synthetic,td3,42,150,7.290643572090776,False,6.9715248764450575,True,0.3191186956457184
Synthetic,td3,42,200,7.363730594625163,False,6.775125814062339,False,0.5886047805628234
Synthetic,td3,42,250,7.334712634125717,False,6.398231915454513,False,0.9364807186712039
Synthetic,td3,42,300,7.3918264705534495,False,6.28109025534678,False,1.1107362152066695
Synthetic,td3,42,350,7.389372101791275,False,6.338876340288419,False,1.050495761502856
Synthetic,td3,577,0,2.6000828934290916,False,2.6000828934290916,False,0.0
Synthetic,td3,577,50,-2.126030171583518,False,-16.27202519597759,False,14.145995024394072
Synthetic,td3,577,99,1.8772131157133716,False,-8.854941903083922,False,10.732155018797293
Synthetic,td3,577,100,1.1262252131502557,False,-9.373422318958173,False,10.49964753210843
Synthetic,td3,577,150,2.18736028332467,False,-0.838759098638245,False,3.026119381962915
Synthetic,td3,577,200,2.4435492282131612,False,-0.6218725513111225,True,3.065421779524284
Synthetic,td3,577,250,2.911523515455044,False,-1.922395043060482,False,4.833918558515526
Synthetic,td3,577,300,3.258894415697067,True,-3.16290936932466,False,6.421803785021727
Synthetic,td3,577,350,2.731839853427101,False,-1.6510636673932262,False,4.382903520820327
Synthetic,td3,577,400,2.9512627123312623,False,-0.7330640679148112,False,3.6843267802460735
Synthetic,td3,7,0,3.320895216388708,False,3.320895216388708,False,0.0
Synthetic,td3,7,50,-6.769615056180759,False,-17.591378779314663,False,10.821763723133905
Synthetic,td3,7,99,2.5397770439522533,False,-2.3770439778689623,False,4.916821021821216
Synthetic,td3,7,100,2.4219501791127227,False,-2.479881864263563,False,4.901832043376286
Synthetic,td3,7,150,2.8758381664519965,False,1.8289923658640463,False,1.0468458005879502
Synthetic,td3,7,200,2.468088776570618,False,3.7459573942168976,False,-1.2778686176462797
Synthetic,td3,7,250,3.080438601662183,False,4.0863535023804936,False,-1.0059149007183104
Synthetic,td3,7,300,3.7178667191158015,False,4.625423062222806,True,-0.9075563431070046
Synthetic,td3,7,350,4.616286027906752,False,4.51914542602646,False,0.09714060188029183
Synthetic,td3,7,400,4.455339981618952,False,4.397284150681604,False,0.058055830937347785
Synthetic,td3,7,450,4.430270798149432,False,4.175303350859075,False,0.25496744729035736
Synthetic,td3,7,500,4.598038634979631,False,4.001124469031717,False,0.596914165947914
Synthetic,td3,811,0,4.579670454647935,False,4.579670454647935,False,0.0
Synthetic,td3,811,50,-29.978541030388005,False,-16.624848787245657,False,-13.353692243142348
Synthetic,td3,811,99,5.447463015564194,False,-4.059949329367812,False,9.507412344932007
Synthetic,td3,811,100,6.177505352009303,False,-3.467078114908926,False,9.644583466918228
Synthetic,td3,811,150,6.029349011132444,False,3.3186524773457284,False,2.7106965337867157
Synthetic,td3,811,200,6.217390323226387,False,4.451857292268836,True,1.7655330309575508
Synthetic,td3,811,250,5.834223656860078,False,3.469519264232128,False,2.36470439262795
Synthetic,td3,811,300,5.7307088652321,False,3.6763158387366586,False,2.0543930264954415
Synthetic,td3,811,350,5.967975773119992,False,3.8336324309394594,False,2.1343433421805327
Synthetic,td3,811,400,6.448383710564032,False,4.16257884208288,False,2.2858048684811525
Synthetic,td3,99,0,-0.9005913530830575,False,-0.9005913530830575,False,0.0
Synthetic,td3,99,50,-6.0188965429340096,False,-21.43321567533314,False,15.414319132399132
Synthetic,td3,99,99,0.3477425801197904,False,-5.941822052718095,False,6.289564632837886
Synthetic,td3,99,100,-0.1244670856210057,False,-4.589530550877605,False,4.465063465256599
Synthetic,td3,99,150,0.3161725220549074,False,-5.68900168376064,False,6.005174205815548
Synthetic,td3,99,200,0.777267567780252,False,-4.6317331225115685,False,5.409000690291821
Synthetic,td3,99,250,0.6489963885533665,False,-0.8337107823801323,False,1.482707170933499
Synthetic,td3,99,300,0.865791041383648,False,-0.683338820733326,False,1.549129862116974
Synthetic,td3,99,350,0.6474995213284148,False,-0.9151269311483228,False,1.5626264524767377
Synthetic,td3,99,400,1.0978205422621663,False,-0.7602234360321427,False,1.858043978294309
Synthetic,td3,99,450,1.48207032956254,True,-0.6123563293264219,False,2.094426658888962
Synthetic,td3,99,500,1.2373803531972922,False,-0.8914764823289576,False,2.12885683552625
Synthetic,td3,99,550,1.286376827266587,False,-1.2697214074275998,False,2.5560982346941867
Synthetic,td3,99,600,1.4683731044965391,False,-0.7880162304792326,False,2.256389334975772
Synthetic,td3,99,650,1.4677028677959214,False,-0.5451724048511783,False,2.0128752726470998
